timeframe,player_id,x,y
92,3,21.210042865890998,11.703193487789605
92,4,14.917330067360687,7.072636192861615
92,5,21.184323331292102,8.913587977457732
93,1,16.92345376607471,3.005635566687539
93,3,21.415799142682182,11.740763932373198
93,4,15.071647274954072,7.307451471509079
93,5,21.15003061849357,8.913587977457732
94,1,17.017758726270667,2.9304946775203504
94,3,22.80465401102266,7.974326862867877
94,4,15.105939987752603,7.006887914840325
94,5,21.17575015309247,8.94176581089543
95,1,17.000612369871405,2.8459611772072635
95,3,21.57011635027557,11.881653099561678
95,4,15.208818126148195,6.433938634940513
95,5,21.192896509491735,8.988728866624921
96,1,17.069197795468465,2.8647463994990607
96,2,11.513778322106553,10.538509705698184
96,3,21.595835884874464,11.853475266123981
96,4,15.200244947948562,7.3356293049467745
96,5,21.15003061849357,9.082654978083907
97,1,17.129210042865893,2.8459611772072635
97,3,21.655848132271892,11.966186599874764
97,4,15.277403551745255,7.288666249217282
97,5,21.167176974892836,9.082654978083907
98,1,17.223515003061852,2.8647463994990607
98,3,21.70728720146969,12.06011271133375
98,4,15.303123086344153,7.382592360676267
98,5,21.15003061849357,9.19536631183469
99,1,17.317819963257808,2.911709455228553
99,2,11.513778322106553,7.514088916718848
99,3,21.70728720146969,12.266750156543518
99,4,15.337415799142683,7.49530369442705
99,5,21.124311083894675,9.204758922980588
100,1,17.4206981016534,2.855353788353162
100,3,21.91304347826087,12.003757044458359
100,4,15.345988977342316,7.589229805886036
100,5,21.132884262094308,9.232936756418283
101,1,17.48928352725046,2.8835316217908575
101,3,21.98162890385793,11.966186599874764
101,4,15.414574402939376,7.373199749530369
101,5,21.098591549295776,9.25172197871008
102,1,17.566442131047154,2.921102066374452
102,3,22.170238824249846,11.787726988102692
102,4,15.474586650336803,7.3638071383844705
102,5,21.304347826086957,9.355040701314964
103,1,17.65217391304348,2.8835316217908575
103,3,22.315982853643604,11.618659987476518
103,4,15.517452541334967,7.354414527238572
103,5,21.141457440293937,9.279899812147777
104,1,17.772198407838335,2.855353788353162
104,3,22.221677893447644,11.947401377582967
104,4,15.568891610532763,7.3356293049467745
104,5,21.424372320881815,9.355040701314964
105,1,17.84935701163503,2.7989981214777706
105,2,12.508266993263932,10.914214151534125
105,3,22.135946111451318,12.172824045084532
105,4,15.586037966932027,7.373199749530369
105,5,21.390079608083283,9.411396368190356
106,1,18.072259644825476,2.8459611772072635
106,2,12.679730557256583,10.970569818409517
106,3,22.161665646050217,12.294927989981215
106,4,15.66319657072872,7.23231058234189
106,5,21.124311083894675,9.298685034439574
107,1,18.166564605021435,2.855353788353162
107,3,22.24739742804654,12.266750156543518
107,4,15.740355174525414,7.251095804633688
107,5,21.098591549295776,9.477144646211647
108,1,18.08940600122474,2.817783343769568
108,3,22.298836497244338,12.266750156543518
108,4,15.75750153092468,7.373199749530369
108,5,21.115737905695042,9.542892924232936
109,1,18.278015921616657,2.8271759549154662
109,3,22.333129210042866,12.294927989981215
109,4,15.808940600122474,7.457733249843456
109,5,21.04715248009798,9.580463368816531
110,1,18.372320881812616,2.7989981214777706
110,3,22.37599510104103,12.370068879148402
110,4,15.843233312921004,7.457733249843456
110,5,21.090018371096143,9.664996869129617
111,1,18.51806491120637,2.789605510331872
111,3,22.44458052663809,12.360676268002504
111,4,15.937538273116964,7.382592360676267
111,5,21.17575015309247,9.580463368816531
112,1,18.638089406001225,2.968065122103945
112,3,22.496019595835886,12.473387601753286
112,4,16.006123698714024,7.438948027551659
112,5,21.227189222290264,9.674389480275517
113,1,18.5523576240049,2.9962429555416406
113,3,22.50459277403552,12.3888541014402
113,4,16.06613594611145,7.448340638697557
113,5,21.24433557868953,9.627426424546023
114,1,18.68095529699939,3.005635566687539
114,2,23.464788732394368,4.395742016280526
114,3,22.564605021432946,12.435817157169692
114,4,16.12614819350888,7.373199749530369
114,5,21.201469687691368,9.655604257983718
115,1,18.766687078995716,2.968065122103945
115,2,23.464788732394368,4.311208515967438
115,3,22.633190447030007,12.370068879148402
115,4,16.169014084507044,7.438948027551659
115,5,21.17575015309247,9.693174702567314
116,1,18.903857930189837,2.9492798998121477
116,2,23.533374157991428,4.198497182216656
116,3,22.838946723821188,12.426424546023794
116,4,16.271892222902633,7.448340638697557
116,5,21.24433557868953,9.730745147150907
117,1,18.98101653398653,2.958672510958046
117,2,23.627679118187388,4.4427050720100185
117,3,22.976117575015312,12.435817157169692
117,4,16.331904470300064,7.448340638697557
117,5,21.31292100428659,9.740137758296806
118,1,19.032455603184324,2.958672510958046
118,2,23.533374157991428,4.480275516593613
118,3,22.958971218616046,12.557921102066373
118,4,16.366197183098592,7.3638071383844705
118,5,21.235762400489897,9.881026925485285
119,1,19.14390691977955,2.958672510958046
119,2,23.87630128597673,3.710081402629931
119,3,22.924678505817514,12.567313713212272
119,4,16.417636252296386,7.4859110832811515
119,5,21.184323331292102,9.937382592360676
120,1,19.25535823637477,2.7050720100187853
120,2,23.619105939987755,4.329993738259236
120,3,23.053276178812006,12.163431433938634
120,4,16.49479485609308,7.316844082654978
120,5,21.28720146968769,9.571070757670633
121,1,19.332516840171465,2.958672510958046
121,2,23.80771586037967,4.30181590482154
121,3,23.03612982241274,12.633061991233562
121,4,16.537660747091245,7.542266750156543
121,5,21.210042865890998,9.97495303694427
122,1,19.41824862216779,2.874139010644959
122,2,23.910593998775262,4.048215403882279
122,3,23.113288426209433,12.567313713212272
122,4,16.58909981628904,7.579837194740137
122,5,21.28720146968769,9.834063869755791
123,1,19.529699938763013,2.8459611772072635
123,2,23.884874464176363,4.217282404508453
123,3,23.130434782608695,12.65184721352536
123,4,16.6576852418861,7.786474639949906
123,5,21.252908756889163,9.84345648090169
124,1,19.632578077158605,2.723857232310582
124,2,23.953459889773423,4.113963681903569
124,3,23.31047152480098,12.473387601753286
124,4,16.769136558481325,7.664370695053225
124,5,21.295774647887324,9.749530369442704
125,1,19.7097366809553,2.770820288040075
125,2,23.962033067973056,4.2924232936756415
125,3,23.284751990202082,12.3888541014402
125,4,16.85486834047765,7.701941139636818
125,5,21.252908756889163,9.702567313713212
126,1,19.82118799755052,2.686286787726988
126,2,23.979179424372322,4.207889793362554
126,3,23.27617881200245,12.313713212273012
126,4,16.92345376607471,7.739511584220413
126,5,21.201469687691368,9.674389480275517
127,1,19.924066135946113,2.808390732623669
127,2,24.124923453766076,4.283030682529743
127,3,23.43906919779547,12.482780212899184
127,4,17.000612369871405,7.767689417658109
127,5,21.28720146968769,9.758922980588602
128,1,19.975505205143907,2.7802128991859734
128,2,24.17636252296387,4.217282404508453
128,3,23.413349663196573,12.304320601127113
128,4,17.060624617268832,7.673763306199123
128,5,21.252908756889163,9.702567313713212
129,1,19.966932026944274,2.7989981214777706
129,2,24.142069810165342,4.226675015654352
129,3,23.37905695039804,12.276142767689416
129,4,17.043478260869566,7.673763306199123
129,5,21.227189222290264,9.693174702567314
130,1,20.018371096142072,2.733249843456481
130,2,24.210655235762403,4.226675015654352
130,3,23.559093692590327,12.06011271133375
130,4,17.112063686466627,7.814652473387602
130,5,21.192896509491735,9.71195992485911
131,1,20.18126148193509,2.789605510331872
131,2,24.287813839559096,4.273638071383845
131,3,23.661971830985916,11.947401377582967
131,4,17.386405388854868,7.814652473387602
131,5,21.24433557868953,9.674389480275517
132,1,20.164115125535826,2.7989981214777706
132,2,24.253521126760564,4.311208515967438
132,3,23.61053276178812,11.938008766437068
132,4,17.35211267605634,7.786474639949906
132,5,21.184323331292102,9.693174702567314
133,1,20.21555419473362,2.7989981214777706
133,2,24.304960195958362,4.339386349405134
133,3,23.790569503980407,11.919223544145272
133,4,17.4206981016534,7.974326862867877
133,5,21.192896509491735,9.730745147150907
134,1,20.395590936925906,2.7050720100187853
134,2,24.373545621555422,4.461490294301815
134,3,23.77342314758114,12.097683155917345
134,4,17.52357624004899,7.993112085159674
134,5,21.184323331292102,9.7683155917345
135,1,20.4213104715248,2.6581089542892924
135,2,24.450704225352116,4.358171571696931
135,3,23.893447642375996,11.938008766437068
135,4,17.643600734843847,8.011897307451472
135,5,21.201469687691368,9.777708202880401
136,1,20.4213104715248,2.921102066374452
136,2,24.459277403551745,4.555416405760801
136,3,23.97060624617269,11.834690043832184
136,4,17.75505205143907,7.964934251721978
136,5,21.210042865890998,9.749530369442704
137,1,20.48132271892223,2.7989981214777706
137,2,24.442131047152483,4.705698184095178
137,3,23.99632578077159,11.750156543519097
137,4,17.926515615431722,7.946149029430181
137,5,21.17575015309247,9.758922980588602
138,1,20.54990814451929,2.9304946775203504
138,2,24.553582363747704,4.592986850344396
138,3,24.099203919167177,11.721978710081402
138,4,18.012247397428048,7.805259862241702
138,5,21.235762400489897,9.749530369442704
139,1,20.57562767911819,2.9304946775203504
139,2,24.52786282914881,4.818409517845961
139,3,24.167789344764238,11.787726988102692
139,4,18.106552357624007,7.777082028804007
139,5,21.227189222290264,9.7871008140263
140,1,20.65278628291488,2.8647463994990607
140,2,24.579301898346603,4.902943018159048
140,3,24.236374770361298,11.806512210394489
140,4,18.25229638701776,7.448340638697557
140,5,21.252908756889163,9.815278647463995
141,1,20.67850581751378,2.911709455228553
141,2,24.562155541947337,4.855979962429555
141,3,24.27066748315983,11.721978710081402
141,4,18.415186772810777,7.138384470882905
141,5,21.21861604409063,9.777708202880401
142,1,20.721371708511942,2.8929242329367564
142,2,24.57072872014697,4.799624295554164
142,3,24.29638701775873,11.778334376956794
142,4,18.509491733006737,7.269881026925485
142,5,21.227189222290264,9.796493425172198
143,1,20.74709124311084,2.939887288666249
143,2,24.716472749540724,4.7902316844082655
143,3,24.356399265156156,11.712586098935503
143,4,18.68095529699939,6.959924859110832
143,5,21.27862829148806,9.758922980588602
144,1,20.858542559706063,2.8647463994990607
144,2,24.682180036742192,4.780839073262366
144,3,24.424984690753217,11.59987476518472
144,4,18.766687078995716,7.025673137132122
144,5,21.235762400489897,9.7683155917345
145,1,20.901408450704228,2.9868503443957417
145,3,24.54500918554807,11.571696931747026
145,4,18.86099203919167,7.222917971195992
145,5,21.261481935088796,9.683782091421415
146,1,20.97856705450092,2.902316844082655
146,3,24.553582363747704,11.67501565435191
146,4,18.972443355786897,7.204132748904195
146,5,21.27862829148806,9.749530369442704
147,1,21.055725658297614,2.836568566061365
147,2,24.862216778934478,4.69630557294928
147,3,24.622167789344765,11.712586098935503
147,4,19.09246785058175,7.035065748278021
147,5,21.28720146968769,9.740137758296806
148,1,21.141457440293937,2.7426424546023793
148,2,25.016533986527865,4.555416405760801
148,3,24.70789957134109,11.581089542892924
148,4,19.178199632578078,7.185347526612397
148,5,21.304347826086957,9.702567313713212
149,1,21.192896509491735,2.676894176581089
149,2,25.119412124923457,4.752661239824671
149,3,24.70789957134109,11.590482154038822
149,4,19.263931414574404,7.3356293049467745
149,5,21.321494182486223,9.674389480275517
150,1,21.261481935088796,2.5641828428303066
150,2,25.03368034292713,4.780839073262366
150,3,24.87078995713411,11.449592986850345
150,4,19.3153704837722,7.654978083907325
150,5,21.33864053888549,9.702567313713212
151,1,21.27005511328843,2.7426424546023793
151,2,25.050826699326393,4.818409517845961
151,3,24.87078995713411,11.562304320601127
151,4,19.392529087568892,7.767689417658109
151,5,21.398652786282916,9.627426424546023
152,1,21.398652786282916,2.667501565435191
152,2,25.110838946723824,4.837194740137758
152,3,24.750765462339253,11.53412648716343
152,4,19.51255358236375,7.805259862241702
152,5,21.467238211879977,9.674389480275517
153,2,24.93937538273117,4.949906073888541
153,3,24.793631353337418,11.543519098309329
153,4,19.64972443355787,7.786474639949906
153,5,21.51867728107777,9.702567313713212
154,2,25.03368034292713,4.949906073888541
154,3,24.887936313533377,11.581089542892924
154,4,19.744029393753827,7.805259862241702
154,5,21.57011635027557,9.618033813400125
155,2,24.982241273729333,4.931120851596743
155,3,24.785058175137785,11.59987476518472
155,4,19.898346601347214,7.88979336255479
155,5,21.621555419473363,9.749530369442704
156,2,25.20514390691978,4.846587351283657
156,3,24.853643600734845,11.524733876017532
156,4,20.14696876913656,7.767689417658109
156,5,21.690140845070424,9.683782091421415
157,2,25.33374157991427,4.752661239824671
157,3,24.89650949173301,11.543519098309329
157,4,20.301285976729947,7.608015028177833
157,5,21.827311696264545,9.627426424546023
158,2,25.40232700551133,4.931120851596743
158,3,25.00796080832823,11.53412648716343
158,4,20.67850581751378,7.589229805886036
158,5,21.9730557256583,9.571070757670633
159,3,25.042253521126764,11.515341264871633
159,4,20.71279853031231,7.467125860989355
159,5,22.067360685854258,9.420788979336255
160,1,28.25719534598898,-4.63055729492799
160,3,25.093692590324558,11.430807764558546
160,4,20.88426209430496,7.316844082654978
160,5,22.170238824249846,9.298685034439574
161,3,25.145131659522352,11.383844708829054
161,4,20.97856705450092,7.354414527238572
161,5,22.23882424984691,9.1202254226675
162,2,25.496631965707287,5.175328741390106
162,3,25.16227801592162,11.308703819661865
162,4,21.115737905695042,7.053850970569818
162,5,22.401714635639927,8.913587977457732
163,3,25.20514390691978,11.242955541640576
163,4,21.54439681567667,6.668753913587977
163,5,22.50459277403552,8.80087664370695
164,3,25.282302510716473,11.21477770820288
164,5,22.718922229026333,8.556668753913588
165,3,25.325168401714638,11.026925485284908
165,5,22.787507654623393,8.462742642454602
166,2,25.590936925903247,5.466499686912962
166,3,25.453766074709126,10.876643706950532
166,5,22.83037354562156,8.613024420788978
167,2,25.736680955297,5.269254852849092
167,3,25.522351500306186,10.810895428929241
167,4,21.98162890385793,6.058234189104571
167,5,22.90753214941825,8.659987476518472
168,1,21.124311083894675,4.7902316844082655
168,2,25.94243723208818,4.780839073262366
168,3,25.55664421310472,10.698184095178458
168,5,22.976117575015312,8.659987476518472
169,1,21.03857930189835,4.818409517845961
169,2,25.951010410287815,4.7150907952410765
169,3,25.522351500306186,10.810895428929241
169,4,22.127372933251685,6.105197244834064
169,5,23.070422535211268,8.688165309956167
170,1,21.01285976729945,4.752661239824671
170,2,25.865278628291488,4.799624295554164
170,3,25.513778322106553,10.810895428929241
170,4,22.170238824249846,5.9267376330619905
170,5,23.130434782608695,8.641202254226675
171,2,25.951010410287815,4.724483406386975
171,3,25.57379056950398,10.745147150907952
171,4,22.170238824249846,5.851596743894802
171,5,23.26760563380282,8.566061365059486
172,1,21.03857930189835,4.978083907326236
172,2,26.028169014084508,4.724483406386975
172,3,25.69381506429884,10.88603631809643
172,4,22.367421922841398,5.93613024420789
172,5,23.327617881200247,8.659987476518472
173,2,26.053888548683407,4.686912961803381
173,3,25.616656460502146,10.698184095178458
173,4,22.20453153704838,5.720100187852222
173,5,23.37905695039804,8.481527864746399
174,2,26.002449479485612,4.705698184095178
174,3,25.62522963870178,10.707576706324357
174,4,22.461726883037358,5.156543519098309
174,5,23.499081445192896,8.387601753287413
175,2,25.99387630128598,4.63055729492799
175,3,25.83098591549296,10.679398872886662
175,4,22.470300061236987,4.846587351283657
175,5,23.56766687078996,8.453350031308704
176,2,26.122473974280467,4.489668127739511
176,3,25.796693202694428,10.82968065122104
176,4,22.47887323943662,4.546023794614903
176,5,23.781996325780774,8.171571696931746
177,2,26.191059399877528,4.423919849718222
177,3,25.865278628291488,10.641828428303068
177,4,22.54745866503368,4.405134627426424
177,5,23.747703612982242,8.256105197244834
178,2,26.26821800367422,4.43331246086412
178,3,25.865278628291488,10.726361928616155
178,4,22.624617268830374,4.010644959298685
178,5,23.859154929577468,8.265497808390732
179,2,26.345376607470914,4.489668127739511
179,3,25.80526638089406,10.970569818409517
179,4,22.556031843233313,3.757044458359424
179,5,23.8420085731782,8.481527864746399
180,1,21.004286589099816,2.0100187852222917
180,2,26.251071647274955,4.771446462116468
180,3,25.796693202694428,10.942391984971822
180,5,23.884874464176363,8.509705698184094
181,1,20.927127985303123,2.028804007514089
181,2,26.473974280465402,4.780839073262366
181,3,25.69381506429884,10.914214151534125
181,4,22.624617268830374,3.616155291170945
181,5,23.94488671157379,8.622417031934877
182,1,20.67850581751378,2.921102066374452
182,2,26.33680342927128,4.733876017532874
182,3,25.7624004898959,10.839073262366938
182,5,23.979179424372322,8.60363180964308
183,1,20.661359461114515,3.0995616781465247
183,2,26.53398652786283,4.874765184721352
183,3,25.7109614206981,10.904821540388227
183,4,22.135946111451318,3.5691922354414527
183,5,24.06491120636865,8.66938008766437
184,1,20.627066748315983,3.146524733876017
184,2,26.576852418860994,4.865372573575454
184,3,25.908144519289653,10.576080150281777
184,4,22.470300061236987,3.5410144020037566
184,5,24.124923453766076,8.556668753913588
185,1,20.8156766687079,2.197871008140263
185,2,26.525413349663197,4.902943018159048
185,3,25.788120024494795,10.801502817783343
185,4,22.24739742804654,3.8227927363807135
185,5,24.142069810165342,8.54727614276769
186,1,20.327005511328842,3.5973700688791483
186,2,26.456827924066136,4.809016906700062
186,3,25.736680955297,10.707576706324357
186,4,22.187385180649112,3.7758296806512206
186,5,24.210655235762403,8.481527864746399
187,1,20.74709124311084,3.381340012523481
187,3,26.17391304347826,10.75453976205385
187,4,22.418860992039193,4.36756418284283
187,5,24.77648499693815,8.678772698810269
188,1,20.455603184323333,3.7382592360676266
188,2,26.525413349663197,4.902943018159048
188,3,25.92529087568892,10.716969317470257
188,4,22.153092467850584,4.057608015028178
188,5,24.76791181873852,8.678772698810269
189,1,20.464176362522966,3.7852222917971194
189,3,26.17391304347826,10.10644959298685
189,4,22.17881200244948,3.963681903569192
189,5,24.853643600734845,8.4721352536005
190,1,20.438456827924067,3.663118346900438
190,3,26.045315370483774,10.228553537883531
190,4,22.170238824249846,3.7382592360676266
190,5,24.759338640538886,8.265497808390732
191,1,20.41273729332517,3.757044458359424
191,3,26.139620330679733,10.209768315591734
191,4,22.084507042253524,3.7758296806512206
191,5,24.793631353337418,8.293675641828427
192,3,9.310471524800981,4.611772072636192
192,4,21.552969993876303,13.882279273638071
192,5,11.736680955297,7.119599248591108
193,1,20.41273729332517,3.728866624921728
193,3,26.22535211267606,10.059486537257357
193,4,21.535823637477037,5.203506574827802
193,5,24.9736680955297,8.209142141515342
194,1,20.301285976729947,3.9355040701314965
194,3,26.17391304347826,10.172197871008139
194,4,21.295774647887324,5.212899185973701
194,5,25.06797305572566,8.312460864120226
195,1,20.635639926515616,3.8321853475266123
195,3,26.448254745866503,10.012523481527865
195,4,22.084507042253524,3.3061991233562926
195,5,25.410900183710964,8.434564809016907
196,1,20.318432333129213,3.9355040701314965
196,2,27.82853643600735,-3.1840951784596117
196,3,26.29393753827312,9.97495303694427
196,4,21.91304347826087,3.1840951784596117
196,5,25.213717085119413,8.519098309329992
197,1,20.344151867728108,3.8791484032561048
197,3,26.19963257807716,10.097056981840952
197,5,25.325168401714638,8.303068252974326
198,1,20.14696876913656,3.240450845335003
198,3,26.156766687078996,9.664996869129617
198,5,25.27372933251684,7.814652473387602
200,1,20.429883649724434,3.9355040701314965
200,3,26.259644825474588,9.956167814652472
200,5,27.125535823637478,4.076393237319975
201,1,20.104102878138395,4.010644959298685
201,3,26.019595835884875,10.078271759549153
201,5,26.97121861604409,4.405134627426424
202,1,20.54990814451929,3.813400125234815
202,3,26.17391304347826,9.918597370068879
202,5,27.03980404164115,4.489668127739511
203,1,20.498469075321495,3.897933625547902
203,3,26.182486221677895,9.899812147777082
203,5,27.03980404164115,4.4427050720100185
204,1,20.54990814451929,3.8321853475266123
204,2,27.57134109001837,-3.0995616781465247
204,4,28.65156154317208,-3.6819035691922353
204,5,27.236987140232703,4.001252348152787
205,1,20.489895897121862,3.757044458359424
